scenario,checkpoint_interval,payload_size,repeat_id,ticket_seq,client_seq,server_seq,recovery_floor,ticket_last_seq,server_last_seq_before,server_last_seq_after,server_last_mem_before,server_last_mem_after,request_auth_ok,response_auth_ok,response_verify_reason,nonce_match,nonce_consumed,race_winner_count,state_unchanged,success,reason,recovery_latency_ms
ack_loss,200,512,17,100,100,149,100,100,149,149,77e8d59eabf3fde82e72b654e9b8e441923448dd11c9482d6e099be0a1fb884c,77e8d59eabf3fde82e72b654e9b8e441923448dd11c9482d6e099be0a1fb884c,True,True,ok,True,True,0,True,True,ok,0.204
old_ticket_within_window,200,512,17,100,100,199,100,100,199,199,f6ac7a8e823721013d065e90cf6c0d1621a4ab4e6ee53ead2dbb1ac85a053bda,f6ac7a8e823721013d065e90cf6c0d1621a4ab4e6ee53ead2dbb1ac85a053bda,True,True,ok,True,True,0,True,True,ok,0.197
below_floor,200,512,17,100,100,200,200,100,200,200,4fca34f27e0aaa7344ca8e4610d88c3c9cb41966f332efec5698addd74f804df,4fca34f27e0aaa7344ca8e4610d88c3c9cb41966f332efec5698addd74f804df,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.136
control,200,512,18,100,100,100,100,100,100,100,8e3702b6f6e5e93f1b31a77fc1d664e0cf76a9d9a35b89fd202b4ea32f49a6da,8e3702b6f6e5e93f1b31a77fc1d664e0cf76a9d9a35b89fd202b4ea32f49a6da,True,True,ok,True,True,0,True,True,ok,0.176
ack_loss,200,512,18,100,100,149,100,100,149,149,faed1709988644eb936fd745be687a1752ab5ed34bbee109ff2de0a25ed9abff,faed1709988644eb936fd745be687a1752ab5ed34bbee109ff2de0a25ed9abff,True,True,ok,True,True,0,True,True,ok,0.245
old_ticket_within_window,200,512,18,100,100,199,100,100,199,199,eb0770b22683177797fee13e38472f73621375048213fd2657dedb7cc7f78989,eb0770b22683177797fee13e38472f73621375048213fd2657dedb7cc7f78989,True,True,ok,True,True,0,True,True,ok,0.211
below_floor,200,512,18,100,100,200,200,100,200,200,692fd63340209c28cf2142a01e6963160ef31be6a1960f6c101e02bff4792d41,692fd63340209c28cf2142a01e6963160ef31be6a1960f6c101e02bff4792d41,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.237
control,200,512,19,100,100,100,100,100,100,100,1d9a845a63ae293560e601caf9c09aad91f24e4e674595ebc2d68b6edd91ae06,1d9a845a63ae293560e601caf9c09aad91f24e4e674595ebc2d68b6edd91ae06,True,True,ok,True,True,0,True,True,ok,0.188
ack_loss,200,512,19,100,100,149,100,100,149,149,4ce59900d3d8e8573f3854f9b62c000ff57c2a697eaa6673fe36c82cdf419ebd,4ce59900d3d8e8573f3854f9b62c000ff57c2a697eaa6673fe36c82cdf419ebd,True,True,ok,True,True,0,True,True,ok,0.191
old_ticket_within_window,200,512,19,100,100,199,100,100,199,199,0e0b4f042390a171713ba522bcb925b5908628e5c7ea51ac9282303f786273f8,0e0b4f042390a171713ba522bcb925b5908628e5c7ea51ac9282303f786273f8,True,True,ok,True,True,0,True,True,ok,0.243
below_floor,200,512,19,100,100,200,200,100,200,200,03bdbf6d5b4f37d2e539b82f15db2b2f06a6987feaffd37c8adce8e1fba19320,03bdbf6d5b4f37d2e539b82f15db2b2f06a6987feaffd37c8adce8e1fba19320,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.148
control,200,512,20,100,100,100,100,100,100,100,3b9d7e9910f8925c277b4425a6d9aaa7f8a97636bc4ccde49de075265a782ea2,3b9d7e9910f8925c277b4425a6d9aaa7f8a97636bc4ccde49de075265a782ea2,True,True,ok,True,True,0,True,True,ok,0.239
ack_loss,200,512,20,100,100,149,100,100,149,149,17e196a513ce6bdead240561f5a00e432832a4c1e4d9fe37869c6e6a34544ed9,17e196a513ce6bdead240561f5a00e432832a4c1e4d9fe37869c6e6a34544ed9,True,True,ok,True,True,0,True,True,ok,0.219
old_ticket_within_window,200,512,20,100,100,199,100,100,199,199,8036c40fd8028f8f202640dcb24aeed3896718ca178d386503305a0168e058d5,8036c40fd8028f8f202640dcb24aeed3896718ca178d386503305a0168e058d5,True,True,ok,True,True,0,True,True,ok,0.206
below_floor,200,512,20,100,100,200,200,100,200,200,566fae3a6a4f88b359195da8519d6106a8e22fbc97be3df6f2e4420d913551da,566fae3a6a4f88b359195da8519d6106a8e22fbc97be3df6f2e4420d913551da,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.169
control,200,512,21,100,100,100,100,100,100,100,320489ee313af01b482c3719fa14d4152d9c069113ef603ca1ffbb1a325e9c8f,320489ee313af01b482c3719fa14d4152d9c069113ef603ca1ffbb1a325e9c8f,True,True,ok,True,True,0,True,True,ok,0.178
ack_loss,200,512,21,100,100,149,100,100,149,149,ad8d6e162cc9f59e19304ba957f5d2a1df1cbde8da4f7be6c151047b150c5d72,ad8d6e162cc9f59e19304ba957f5d2a1df1cbde8da4f7be6c151047b150c5d72,True,True,ok,True,True,0,True,True,ok,0.199
old_ticket_within_window,200,512,21,100,100,199,100,100,199,199,2f65fb26c4894ec379fa332d9126532c1db839b8031e1847bf3004773365bbcf,2f65fb26c4894ec379fa332d9126532c1db839b8031e1847bf3004773365bbcf,True,True,ok,True,True,0,True,True,ok,0.202
below_floor,200,512,21,100,100,200,200,100,200,200,d3b0b01cf6eedde3b53f5e7bef9a2fcb2985914dcd4ac25b556e55cc46f2ab57,d3b0b01cf6eedde3b53f5e7bef9a2fcb2985914dcd4ac25b556e55cc46f2ab57,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.139
control,200,512,22,100,100,100,100,100,100,100,815c27de0f91a117f9e76a2aca4c3eb982421a78e64db96407e5b9f72c93b896,815c27de0f91a117f9e76a2aca4c3eb982421a78e64db96407e5b9f72c93b896,True,True,ok,True,True,0,True,True,ok,0.205
ack_loss,200,512,22,100,100,149,100,100,149,149,918c5d3c4daa1c41c112763969f045edcab91c89d8bf5eed3e6f65b7901c9629,918c5d3c4daa1c41c112763969f045edcab91c89d8bf5eed3e6f65b7901c9629,True,True,ok,True,True,0,True,True,ok,0.207
old_ticket_within_window,200,512,22,100,100,199,100,100,199,199,d51afa1e59cfe680392a2f958e4786a613b90e2e21da595e5e640f77743a3652,d51afa1e59cfe680392a2f958e4786a613b90e2e21da595e5e640f77743a3652,True,True,ok,True,True,0,True,True,ok,0.226
below_floor,200,512,22,100,100,200,200,100,200,200,383fc2b1aa12078bf23b57b8f9f5a48fece653cda7b50337bf48feba8aa51514,383fc2b1aa12078bf23b57b8f9f5a48fece653cda7b50337bf48feba8aa51514,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.193
control,200,512,23,100,100,100,100,100,100,100,15f98a09d54ab8a5560c640ada8d12bb4d8d1f59cb1aa0a32ac714c4ed745f2c,15f98a09d54ab8a5560c640ada8d12bb4d8d1f59cb1aa0a32ac714c4ed745f2c,True,True,ok,True,True,0,True,True,ok,0.184
ack_loss,200,512,23,100,100,149,100,100,149,149,63590612936622a36be681231c641f06037f428dba1b4f7ae6ab678fccba89dc,63590612936622a36be681231c641f06037f428dba1b4f7ae6ab678fccba89dc,True,True,ok,True,True,0,True,True,ok,0.18
old_ticket_within_window,200,512,23,100,100,199,100,100,199,199,e0a0bf79f469576644ccf2a911bc47c1e1de5de6addfa51fa7e54549a37b1132,e0a0bf79f469576644ccf2a911bc47c1e1de5de6addfa51fa7e54549a37b1132,True,True,ok,True,True,0,True,True,ok,0.284
below_floor,200,512,23,100,100,200,200,100,200,200,5900a9ef8dcf7f86715eb3253ff600527b28940f1d4d49b7bdebf2d25253efa6,5900a9ef8dcf7f86715eb3253ff600527b28940f1d4d49b7bdebf2d25253efa6,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.156
control,200,512,24,100,100,100,100,100,100,100,3b03ec17f2668801207d565811e9f03cc130435136576cdf9c216b14d8102115,3b03ec17f2668801207d565811e9f03cc130435136576cdf9c216b14d8102115,True,True,ok,True,True,0,True,True,ok,0.279
ack_loss,200,512,24,100,100,149,100,100,149,149,8a0dd4993b14fe3cccc785834cf95c8f854f79e68c11d31be91fc5b5b3e453bf,8a0dd4993b14fe3cccc785834cf95c8f854f79e68c11d31be91fc5b5b3e453bf,True,True,ok,True,True,0,True,True,ok,0.225
old_ticket_within_window,200,512,24,100,100,199,100,100,199,199,e4fd53d8c3e75d3917449ad8474756ea4fce902ceefb7d58a72b4a9c48c9b947,e4fd53d8c3e75d3917449ad8474756ea4fce902ceefb7d58a72b4a9c48c9b947,True,True,ok,True,True,0,True,True,ok,0.22
below_floor,200,512,24,100,100,200,200,100,200,200,d98a171ddcbe8d48121ab2936e1620d6b7a3e3bbec25b52359937d9aa178a89a,d98a171ddcbe8d48121ab2936e1620d6b7a3e3bbec25b52359937d9aa178a89a,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.141
control,200,512,25,100,100,100,100,100,100,100,4233e19aefbcaf6b3d5d5067d392a1b609d031664885513c492f63e68bb43eff,4233e19aefbcaf6b3d5d5067d392a1b609d031664885513c492f63e68bb43eff,True,True,ok,True,True,0,True,True,ok,0.173
ack_loss,200,512,25,100,100,149,100,100,149,149,6b7c1374121413e5d179747cc3a938a068a02ceca01a4e34b81e51b76e860fed,6b7c1374121413e5d179747cc3a938a068a02ceca01a4e34b81e51b76e860fed,True,True,ok,True,True,0,True,True,ok,0.221
old_ticket_within_window,200,512,25,100,100,199,100,100,199,199,c3bcaaaade7463a19efaa160533ab2d725b10f751765eb5039e5cd662e3571fd,c3bcaaaade7463a19efaa160533ab2d725b10f751765eb5039e5cd662e3571fd,True,True,ok,True,True,0,True,True,ok,0.269
below_floor,200,512,25,100,100,200,200,100,200,200,210cb71a421264c3706197d4ec817c1c254ee9775ee13bf278b41cb5166c31c4,210cb71a421264c3706197d4ec817c1c254ee9775ee13bf278b41cb5166c31c4,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.141
control,200,512,26,100,100,100,100,100,100,100,9fadff9a62c5457853aaf171f42ce6d950c51faee0e972ff4ade38ff9df4c858,9fadff9a62c5457853aaf171f42ce6d950c51faee0e972ff4ade38ff9df4c858,True,True,ok,True,True,0,True,True,ok,0.175
ack_loss,200,512,26,100,100,149,100,100,149,149,b0fd69abbd6eaa369304293c8004a57ef609baa8ce7f02dd281498ec8177975e,b0fd69abbd6eaa369304293c8004a57ef609baa8ce7f02dd281498ec8177975e,True,True,ok,True,True,0,True,True,ok,0.198
old_ticket_within_window,200,512,26,100,100,199,100,100,199,199,9c0e83b72ef1e53b639765100b450fb7d20f27ca1601d9a1137d5a633d4a8980,9c0e83b72ef1e53b639765100b450fb7d20f27ca1601d9a1137d5a633d4a8980,True,True,ok,True,True,0,True,True,ok,0.21
below_floor,200,512,26,100,100,200,200,100,200,200,4166acce203c48cdef89f6b664dc357b8cdd58f2c054bb00be6bb75facc89b9e,4166acce203c48cdef89f6b664dc357b8cdd58f2c054bb00be6bb75facc89b9e,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.148
control,200,512,27,100,100,100,100,100,100,100,ee373227beaf34a8e78532dacfefe541c232a413a2e1b2ae3965a1c24eb54948,ee373227beaf34a8e78532dacfefe541c232a413a2e1b2ae3965a1c24eb54948,True,True,ok,True,True,0,True,True,ok,0.184
ack_loss,200,512,27,100,100,149,100,100,149,149,798212882cf6be6cb6634a8c9088391d2bec463d9a5e6764b0a3f12c9ff2c914,798212882cf6be6cb6634a8c9088391d2bec463d9a5e6764b0a3f12c9ff2c914,True,True,ok,True,True,0,True,True,ok,0.236
old_ticket_within_window,200,512,27,100,100,199,100,100,199,199,2d2bb71fb6c7dd5be361763e39f468a650ca2480f97c2ce49f3644150a3fc311,2d2bb71fb6c7dd5be361763e39f468a650ca2480f97c2ce49f3644150a3fc311,True,True,ok,True,True,0,True,True,ok,0.244
below_floor,200,512,27,100,100,200,200,100,200,200,484abecd01077497391f5525f9136c3caf51993fd52204f8623554ee49585eb4,484abecd01077497391f5525f9136c3caf51993fd52204f8623554ee49585eb4,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.159
control,200,512,28,100,100,100,100,100,100,100,392bdfbaa64aee65a2a941ab20673bd596b85f8ee944524c57a4dc258689483a,392bdfbaa64aee65a2a941ab20673bd596b85f8ee944524c57a4dc258689483a,True,True,ok,True,True,0,True,True,ok,0.192
ack_loss,200,512,28,100,100,149,100,100,149,149,debee3d53ddceda15762606254ae9356c815cbdccce38e6645766e737608645d,debee3d53ddceda15762606254ae9356c815cbdccce38e6645766e737608645d,True,True,ok,True,True,0,True,True,ok,0.198
old_ticket_within_window,200,512,28,100,100,199,100,100,199,199,d8005ffae44eab0acb5cde8c34a77d0350a68c5ba8b33bbc1f291c99f9d7eff5,d8005ffae44eab0acb5cde8c34a77d0350a68c5ba8b33bbc1f291c99f9d7eff5,True,True,ok,True,True,0,True,True,ok,0.205
below_floor,200,512,28,100,100,200,200,100,200,200,5f1a6010cf23dccb8dfb686b63d5af40e074d1d1894a121128e77e9dcf339cca,5f1a6010cf23dccb8dfb686b63d5af40e074d1d1894a121128e77e9dcf339cca,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.146
control,200,512,29,100,100,100,100,100,100,100,03e5a36dee905c7d3fba3d5fda4d98b0ca9ec0318e268e32d35805e1dcb42227,03e5a36dee905c7d3fba3d5fda4d98b0ca9ec0318e268e32d35805e1dcb42227,True,True,ok,True,True,0,True,True,ok,0.255
ack_loss,200,512,29,100,100,149,100,100,149,149,90128cc0ec1c5a31cd2d1fd893e07cf2ec54fea5c33ddde0fd83ee5d6e272f9b,90128cc0ec1c5a31cd2d1fd893e07cf2ec54fea5c33ddde0fd83ee5d6e272f9b,True,True,ok,True,True,0,True,True,ok,0.193
old_ticket_within_window,200,512,29,100,100,199,100,100,199,199,7f38c71f366a567526fb8b0831bb8e05987df9bd003104a2d9e27c96eb8f9175,7f38c71f366a567526fb8b0831bb8e05987df9bd003104a2d9e27c96eb8f9175,True,True,ok,True,True,0,True,True,ok,0.198
below_floor,200,512,29,100,100,200,200,100,200,200,f82dd354a34506b5e85472d0256cc99f78124b29c1fa329637705240905d0849,f82dd354a34506b5e85472d0256cc99f78124b29c1fa329637705240905d0849,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.181
control,200,512,30,100,100,100,100,100,100,100,492fd44da4d76b3c113233c0fed9aa97ab230a01a4ef86aea428435be5c613ff,492fd44da4d76b3c113233c0fed9aa97ab230a01a4ef86aea428435be5c613ff,True,True,ok,True,True,0,True,True,ok,0.192
ack_loss,200,512,30,100,100,149,100,100,149,149,07ab073d0b79f7053bdc064b9aed1688f23cd01130a155ffc091531f1897957c,07ab073d0b79f7053bdc064b9aed1688f23cd01130a155ffc091531f1897957c,True,True,ok,True,True,0,True,True,ok,0.202
old_ticket_within_window,200,512,30,100,100,199,100,100,199,199,fc4cb901d55fbfe0f8dfd7d8ed17befe5e0aa1983343353ea8c6be3f735bcf18,fc4cb901d55fbfe0f8dfd7d8ed17befe5e0aa1983343353ea8c6be3f735bcf18,True,True,ok,True,True,0,True,True,ok,0.218
below_floor,200,512,30,100,100,200,200,100,200,200,a0088c86c3be0de43543edde80cfb05c775ccdb2a79912fa6814af00dff90473,a0088c86c3be0de43543edde80cfb05c775ccdb2a79912fa6814af00dff90473,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.15
nonce_race,50,128,,100,100,100,100,100,100,100,,2ff43bbbd612613636a4ef55381dc4473cc1954bd6d8c6377b6efcd477d3444b,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.869
nonce_race,50,128,,100,100,100,100,100,100,100,,7f315f14262a1915d80ee35b678e37abbc85cdf147fef03b4021150adf3ecff0,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.364
nonce_race,50,128,,100,100,100,100,100,100,100,,68554013860a2968c06ee291419f4081b8afb3169a33fe604e1c0414b7b1f854,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.447
nonce_race,50,128,,100,100,100,100,100,100,100,,fe89ccbd18a085942845cac318c8544185cfab85cf6c6091b615eeef18b4d538,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.32
nonce_race,50,128,,100,100,100,100,100,100,100,,fb6250a8ae9fee427c293da6fdd18210713527a8bf3c71249a8a172ec07f3880,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.205
nonce_race,50,128,,100,100,100,100,100,100,100,,5c524637380b4ab613ecf9e35a9629eefaed2f1152073462dd5fd5cd2cbc63db,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.332
nonce_race,50,128,,100,100,100,100,100,100,100,,4b823078a450a9b9c0d61a72ad06d5c364268150a7adcfadf8173fbc325a9668,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.33
nonce_race,50,128,,100,100,100,100,100,100,100,,5f66d20f042ab2f4bbfdc01e5f4caf5d07545dd3e5d67d3f6109ed4f975aa934,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.501
nonce_race,50,128,,100,100,100,100,100,100,100,,00c697956dceafda247071ee8d207f5e7c980732dad56fe8fc6f1b922ed8fb42,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",1.289
nonce_race,50,128,,100,100,100,100,100,100,100,,fbc74e64c27cae253c065b3a819383abe6b1a62770f00aa9c17471fb03902b93,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.473
nonce_race,50,128,,100,100,100,100,100,100,100,,d9414f053327f1073a2dc680529758cf1898c5d93a071f7807b6d82fcf7b3b71,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.327
nonce_race,50,128,,100,100,100,100,100,100,100,,79436b8df2601e88e0c0f4a6aabe99fa4b3a0061fd471bd909d92723a75ab9cf,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.297
nonce_race,50,128,,100,100,100,100,100,100,100,,969e7467f8142797a41e21494fa8ce6601329a15565aaeb92fd800e97cf3d8f8,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.497
nonce_race,50,128,,100,100,100,100,100,100,100,,bff3f26cdf8d98fdca23902eb6b36b5f7e3da66537f29129620646cf271cb19d,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.314
nonce_race,50,128,,100,100,100,100,100,100,100,,cf44715456b92df59522d69eacd37bb0971dcfe78be8c440562a8a293f6243e3,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.263
nonce_race,50,128,,100,100,100,100,100,100,100,,a46ecc23903aec8842d481bf50cd0ebefe578db3b470a485c912fbf295150883,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.3
nonce_race,50,128,,100,100,100,100,100,100,100,,e8cffeed6ce51f9fc8e6fe70cf05dabd80184f39ebade353e60d3a44c1272a6d,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.342
nonce_race,50,128,,100,100,100,100,100,100,100,,4013b0e3c2f62abb8a9df44aa6b057d81a93377c250e90e21ac9c359bb9870d7,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.536
nonce_race,50,128,,100,100,100,100,100,100,100,,ed2ca6c864cc343e7f0722e005d742bd23473f0585b0b561fcd96ddfa7c1ce73,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.357
nonce_race,50,128,,100,100,100,100,100,100,100,,cbe8f66bc1eb578ba4581a9f8fb155423a415593ea019d9f3c88fe5df60176fe,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.325
nonce_race,100,128,,100,100,100,100,100,100,100,,aee88b49def00a0b03811909335e206d478cfc050a2b04a5764aa8689706c230,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.349
nonce_race,100,128,,100,100,100,100,100,100,100,,1c07e736cf82530a82d6cdaf6bb8535b7280df8634fc472d707f0f87d9d65442,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.239
nonce_race,100,128,,100,100,100,100,100,100,100,,1de4553b87602025108ec62f5c050aa11f16d7a37556fefc3d5af1d788e50087,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.324
nonce_race,100,128,,100,100,100,100,100,100,100,,ffe5c3873c21adb30db3f312659c6492b13a091327aa2cd7224fd05cb05f01be,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.39
nonce_race,100,128,,100,100,100,100,100,100,100,,daf43ad27e3c7d815a8d4fd3758cd4077afd87f150cd1e4287322ec3c9069ae5,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.237
nonce_race,100,128,,100,100,100,100,100,100,100,,4dfcbbae2e592666388bcb1982dc04df46d038d197253ebe6c11cebe5f730b30,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.507
nonce_race,100,128,,100,100,100,100,100,100,100,,213393395d553219bea697d36a06ac131729b6c0c50bddd667c18ba87ebb49c1,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.42
nonce_race,100,128,,100,100,100,100,100,100,100,,3934c2aba78fe2d2988e030899542de605e6079c438b33c65911b1b55d890733,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.501
nonce_race,100,128,,100,100,100,100,100,100,100,,4f49d7a173d3b8eb60d58cf03ea5dc68a168cbbae81f5c910bc1d0110778e3d5,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.261
nonce_race,100,128,,100,100,100,100,100,100,100,,603ae5109456eeb0e23f97e4ec5b7102b947024af6834fe96f48f0803ca007d5,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.246
nonce_race,100,128,,100,100,100,100,100,100,100,,69dcbe4eb663e0674c89032f05b6c03123327e543c0950d83b6d5b2f9a6fa7d0,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.337
nonce_race,100,128,,100,100,100,100,100,100,100,,3406e05ff15036c9e1ffa7d52abdf8f1eee0774c4d8ec4dd3e649a952b0d784b,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.434
nonce_race,100,128,,100,100,100,100,100,100,100,,8424f23cbd9c887e58bbdecd3c56e5a3ce542acdbd59a620488fa7ca9e19c8ef,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.305
nonce_race,100,128,,100,100,100,100,100,100,100,,3bbda156bdbb1a77356355f9635e16374314f1bd0a64b1b072a031fd05fa5238,True,True,ok; ok,True,True,1,False,True,"winners=1, loser=memory_ticket invalid: ticket replay detected",0.369
